timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587977945359,4,HTTP Request-3,200,OK,Thread Group 1-113,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,4,0,2
1587977945359,44,HTTP Request-4,200,OK,Thread Group 1-113,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,2
1587977945359,5,HTTP Request-5,200,OK,Thread Group 1-113,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,5,0,3
1587977944249,73,HTTP Request,200,OK,Thread Group 1-91,text,true,,1159374,815,200,200,http://bank.com/,6,0,3
1587977944249,6,HTTP Request-0,200,OK,Thread Group 1-91,text,true,,2545,113,200,200,http://bank.com/,6,0,3
1587977944257,4,HTTP Request-1,200,OK,Thread Group 1-91,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,3,0,0
1587977944258,64,HTTP Request-2,200,OK,Thread Group 1-91,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,7,0,2
1587977944257,4,HTTP Request-3,200,OK,Thread Group 1-91,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,4,0,2
1587977944257,39,HTTP Request-4,200,OK,Thread Group 1-91,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,2,0,1
1587977944258,11,HTTP Request-5,200,OK,Thread Group 1-91,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,11,0,6
1587977944293,51,HTTP Request,200,OK,Thread Group 1-92,text,true,,1159374,815,200,200,http://bank.com/,4,0,3
1587977944293,4,HTTP Request-0,200,OK,Thread Group 1-92,text,true,,2545,113,200,200,http://bank.com/,4,0,3
1587977944299,4,HTTP Request-1,200,OK,Thread Group 1-92,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,4,0,2
1587977944299,45,HTTP Request-2,200,OK,Thread Group 1-92,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,7,0,4
1587977944301,24,HTTP Request-3,200,OK,Thread Group 1-92,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,24,0,16
1587977944342,63,HTTP Request,200,OK,Thread Group 1-93,text,true,,1159374,815,200,200,http://bank.com/,3,0,2
1587977944342,4,HTTP Request-0,200,OK,Thread Group 1-93,text,true,,2545,113,200,200,http://bank.com/,3,0,2
1587977944299,37,HTTP Request-4,200,OK,Thread Group 1-92,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,1,0,0
1587977944300,9,HTTP Request-5,200,OK,Thread Group 1-92,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,9,0,4
1587977944347,2,HTTP Request-1,200,OK,Thread Group 1-93,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,2,0,0
1587977944347,39,HTTP Request-2,200,OK,Thread Group 1-93,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,5,0,3
1587977943594,92,HTTP Request,200,OK,Thread Group 1-78,text,true,,1159374,815,200,200,http://bank.com/,12,0,8
1587977943594,12,HTTP Request-0,200,OK,Thread Group 1-78,text,true,,2545,113,200,200,http://bank.com/,12,0,8
1587977943608,8,HTTP Request-1,200,OK,Thread Group 1-78,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,7,0,4
1587977943608,59,HTTP Request-2,200,OK,Thread Group 1-78,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,7,0,0
1587977943608,10,HTTP Request-3,200,OK,Thread Group 1-78,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,10,0,5
1587977943608,52,HTTP Request-4,200,OK,Thread Group 1-78,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,11,0,5
1587977943657,29,HTTP Request-5,200,OK,Thread Group 1-78,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,27,0,10
1587977944347,4,HTTP Request-3,200,OK,Thread Group 1-93,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,4,0,0
1587977944348,57,HTTP Request-4,200,OK,Thread Group 1-93,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,3
1587977944348,4,HTTP Request-5,200,OK,Thread Group 1-93,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,2
1587977945057,85,HTTP Request,200,OK,Thread Group 1-107,text,true,,1159374,815,200,200,http://bank.com/,2,0,1
1587977945057,2,HTTP Request-0,200,OK,Thread Group 1-107,text,true,,2545,113,200,200,http://bank.com/,2,0,1
1587977944399,97,HTTP Request,200,OK,Thread Group 1-94,text,true,,1159374,815,200,200,http://bank.com/,10,0,5
1587977944192,73,HTTP Request,200,OK,Thread Group 1-90,text,true,,1159374,815,200,200,http://bank.com/,11,0,3
1587977944541,74,HTTP Request,200,OK,Thread Group 1-97,text,true,,1159374,815,200,200,http://bank.com/,3,0,2
1587977944541,4,HTTP Request-0,200,OK,Thread Group 1-97,text,true,,2545,113,200,200,http://bank.com/,3,0,2
1587977944550,9,HTTP Request-1,200,OK,Thread Group 1-97,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,8,0,3
